img_name,xmin,ymin,xmax,ymax,score
C1_P10_N1_S3_1.JPG,2719,879,3013,1319,1.0
C1_P10_N1_S3_1.JPG,605,1057,818,1372,1.0
C1_P10_N1_S3_1.JPG,378,1067,585,1377,1.0
C1_P10_N1_S3_1.JPG,157,1069,374,1382,1.0
C1_P10_N1_S3_1.JPG,2218,981,2477,1350,1.0
C1_P10_N1_S3_1.JPG,1969,993,2220,1350,1.0
C1_P10_N1_S3_1.JPG,1745,1010,1977,1347,1.0
C1_P10_N1_S3_1.JPG,1491,1001,1736,1356,1.0
C1_P10_N1_S3_1.JPG,2460,902,2733,1333,1.0
C1_P10_N1_S3_1.JPG,1270,1030,1486,1347,1.0
C1_P10_N1_S3_1.JPG,387,301,579,636,1.0
C1_P10_N1_S3_1.JPG,2463,1768,2722,2168,1.0
C1_P10_N1_S3_1.JPG,2211,1773,2468,2161,1.0
C1_P10_N1_S3_1.JPG,1466,169,1698,593,1.0
C1_P10_N1_S3_1.JPG,1692,151,1918,577,1.0
C1_P10_N1_S3_1.JPG,1935,204,2156,557,1.0
C1_P10_N1_S3_1.JPG,1956,1798,2199,2161,1.0
C1_P10_N1_S3_1.JPG,1695,1774,1959,2160,1.0
C1_P10_N1_S3_1.JPG,1202,1768,1458,2164,1.0
C1_P10_N1_S3_1.JPG,748,1784,987,2160,1.0
C1_P10_N1_S3_1.JPG,511,1792,759,2167,1.0
C1_P10_N1_S3_1.JPG,282,1796,537,2165,1.0
C1_P10_N1_S3_1.JPG,2720,1768,2985,2164,1.0
C1_P10_N1_S5_1.JPG,415,654,577,869,1.0
C1_P10_N1_S5_1.JPG,145,658,304,870,1.0
C1_P10_N1_S5_1.JPG,1139,623,1299,842,1.0
C1_P10_N1_S5_1.JPG,19,664,175,876,1.0
C1_P10_N1_S5_1.JPG,280,656,440,868,1.0
C1_P10_N1_S5_1.JPG,1291,614,1452,832,1.0
C1_P10_N1_S5_1.JPG,702,637,857,844,1.0
C1_P10_N1_S5_1.JPG,854,632,1005,831,1.0
C1_P10_N1_S5_1.JPG,995,628,1148,835,1.0
C1_P10_N1_S5_1.JPG,559,647,718,860,1.0
C1_P10_N1_S5_1.JPG,1606,2056,1770,2318,1.0
C1_P10_N1_S5_1.JPG,1450,561,1604,808,1.0
C1_P10_N1_S5_1.JPG,1608,555,1766,810,1.0
C1_P10_N1_S5_1.JPG,1454,2060,1612,2313,1.0
C1_P10_N1_S5_1.JPG,1292,2014,1448,2287,1.0
C1_P10_N1_S5_1.JPG,1152,2015,1305,2272,1.0
C1_P10_N1_S5_1.JPG,714,2019,866,2266,1.0
C1_P10_N1_S5_1.JPG,854,2033,1004,2265,1.0
C1_P10_N1_S5_1.JPG,997,2026,1152,2287,1.0
C1_P10_N1_S5_1.JPG,570,1980,715,2252,1.0
C1_P10_N1_S5_1.JPG,144,1987,301,2220,1.0
C1_P10_N1_S5_1.JPG,277,1969,434,2228,1.0
C1_P10_N1_S5_1.JPG,424,2007,578,2248,1.0
C1_P10_N1_S5_1.JPG,1418,71,1565,338,1.0
C1_P10_N1_S5_1.JPG,832,110,975,365,1.0
C1_P10_N1_S5_1.JPG,975,98,1115,358,1.0
C1_P10_N1_S5_1.JPG,1273,1573,1426,1796,1.0
C1_P10_N1_S5_1.JPG,1436,1579,1587,1801,1.0
C1_P10_N1_S5_1.JPG,1126,1568,1279,1797,1.0
C1_P10_N1_S5_1.JPG,415,168,555,390,1.0
C1_P10_N1_S5_1.JPG,550,130,693,378,1.0
C1_P10_N1_S5_1.JPG,829,1564,985,1790,1.0
C1_P10_N1_S5_1.JPG,692,1561,839,1776,1.0
C1_P10_N1_S5_1.JPG,976,1568,1131,1795,1.0
C1_P10_N1_S5_1.JPG,542,1561,688,1777,1.0
C1_P10_N1_S5_1.JPG,277,1552,424,1771,1.0
C1_P10_N1_S5_1.JPG,405,1553,560,1775,1.0
C1_P10_N1_S5_1.JPG,139,1548,292,1772,1.0
C1_P10_N1_S5_1.JPG,680,105,826,369,1.0
C1_P10_N1_S5_1.JPG,397,1107,554,1330,1.0
C1_P10_N1_S5_1.JPG,1126,1102,1277,1319,1.0
C1_P10_N1_S5_1.JPG,964,1102,1121,1327,1.0
C1_P10_N1_S5_1.JPG,1281,1100,1433,1327,1.0
C1_P10_N1_S5_1.JPG,114,1119,265,1341,1.0
C1_P10_N1_S5_1.JPG,252,1113,404,1329,1.0
C1_P10_N1_S5_1.JPG,1429,1099,1584,1321,1.0
C1_P10_N1_S5_1.JPG,1582,1082,1748,1321,1.0
C1_P10_N1_S5_1.JPG,1598,1574,1745,1805,0.9999998807907104
C1_P10_N1_S5_1.JPG,1117,116,1259,361,0.9999998807907104
C1_P10_N1_S5_1.JPG,678,1076,826,1326,0.9999998807907104
C1_P10_N1_S5_1.JPG,150,155,291,408,0.9999997615814209
C1_P10_N1_S5_1.JPG,291,194,403,403,0.9762077927589417
C1_P10_N1_S5_1.JPG,480,1991,639,2254,0.9716391563415527
C4_P07_N1_S3_1.JPG,1074,374,1236,701,1.0
C4_P07_N1_S3_1.JPG,1261,365,1440,681,1.0
C4_P07_N1_S3_1.JPG,1437,392,1632,701,1.0
C4_P07_N1_S3_1.JPG,503,407,672,689,1.0
C4_P07_N1_S3_1.JPG,872,408,1047,691,1.0
C4_P07_N1_S3_1.JPG,1440,1532,1614,1822,1.0
C4_P07_N1_S3_1.JPG,1255,1536,1425,1819,1.0
C4_P07_N1_S3_1.JPG,1069,1531,1246,1820,1.0
C4_P07_N1_S3_1.JPG,2332,944,2527,1244,1.0
C4_P07_N1_S3_1.JPG,854,1533,1043,1836,1.0
C4_P07_N1_S3_1.JPG,686,406,857,686,1.0
C4_P07_N1_S3_1.JPG,2157,944,2356,1248,1.0
C4_P07_N1_S3_1.JPG,668,1545,853,1835,1.0
C4_P07_N1_S3_1.JPG,478,1505,670,1845,1.0
C4_P07_N1_S3_1.JPG,287,1508,485,1852,1.0
C4_P07_N1_S3_1.JPG,1813,923,2000,1253,1.0
C4_P07_N1_S3_1.JPG,105,1508,302,1855,1.0
C4_P07_N1_S3_1.JPG,2543,1480,2699,1780,1.0
C4_P07_N1_S3_1.JPG,308,405,496,697,1.0
C4_P07_N1_S3_1.JPG,2354,1495,2549,1797,1.0
C4_P07_N1_S3_1.JPG,2177,1513,2356,1797,1.0
C4_P07_N1_S3_1.JPG,1803,1512,1986,1812,1.0
C4_P07_N1_S3_1.JPG,1997,1514,2178,1800,1.0
C4_P07_N1_S3_1.JPG,1616,1516,1808,1826,1.0
C4_P07_N1_S3_1.JPG,292,910,485,1271,1.0
C4_P07_N1_S3_1.JPG,475,936,669,1269,1.0
C4_P07_N1_S3_1.JPG,131,412,315,688,1.0
C4_P07_N1_S3_1.JPG,111,908,308,1268,1.0
C4_P07_N1_S3_1.JPG,2525,411,2702,696,1.0
C4_P07_N1_S3_1.JPG,2340,410,2515,688,1.0
C4_P07_N1_S3_1.JPG,2171,404,2340,686,1.0
C4_P07_N1_S3_1.JPG,1793,400,1977,693,1.0
C4_P07_N1_S3_1.JPG,1612,955,1805,1259,1.0
C4_P07_N1_S3_1.JPG,1984,400,2158,679,1.0
C4_P07_N1_S3_1.JPG,1232,961,1441,1283,1.0
C4_P07_N1_S3_1.JPG,1617,397,1806,699,1.0
C4_P07_N1_S3_1.JPG,858,949,1056,1268,1.0
C4_P07_N1_S3_1.JPG,670,942,873,1270,1.0
C4_P07_N1_S3_1.JPG,2526,946,2701,1223,1.0
C4_P07_N1_S3_1.JPG,1979,948,2178,1244,1.0
C4_P07_N1_S3_1.JPG,1413,955,1616,1259,1.0
C4_P07_N1_S3_1.JPG,1042,948,1242,1266,1.0
C1_P04_N3_S3_1.JPG,19,486,202,802,1.0
C1_P04_N3_S3_1.JPG,1054,480,1264,827,1.0
C1_P04_N3_S3_1.JPG,1702,495,1900,823,1.0
C1_P04_N3_S3_1.JPG,1912,464,2111,812,1.0
C1_P04_N3_S3_1.JPG,1694,1822,1900,2149,1.0
C1_P04_N3_S3_1.JPG,2129,494,2331,826,1.0
C1_P04_N3_S3_1.JPG,1692,1121,1918,1506,1.0
C1_P04_N3_S3_1.JPG,1475,1815,1690,2142,1.0
C1_P04_N3_S3_1.JPG,1267,1809,1491,2151,1.0
C1_P04_N3_S3_1.JPG,1483,1116,1691,1503,1.0
C1_P04_N3_S3_1.JPG,1063,1774,1272,2129,1.0
C1_P04_N3_S3_1.JPG,860,1772,1066,2127,1.0
C1_P04_N3_S3_1.JPG,643,1759,872,2125,1.0
C1_P04_N3_S3_1.JPG,448,1802,650,2118,1.0
C1_P04_N3_S3_1.JPG,242,1787,450,2118,1.0
C1_P04_N3_S3_1.JPG,38,1770,249,2115,1.0
C1_P04_N3_S3_1.JPG,230,1141,439,1489,1.0
C1_P04_N3_S3_1.JPG,1487,501,1679,823,1.0
C1_P04_N3_S3_1.JPG,1269,507,1465,827,1.0
C1_P04_N3_S3_1.JPG,2532,1161,2743,1496,1.0
C1_P04_N3_S3_1.JPG,2328,1177,2533,1495,1.0
C1_P04_N3_S3_1.JPG,2106,1168,2319,1500,1.0
C1_P04_N3_S3_1.JPG,628,490,826,810,1.0
C1_P04_N3_S3_1.JPG,844,501,1043,822,1.0
C1_P04_N3_S3_1.JPG,1044,1150,1261,1498,1.0
C1_P04_N3_S3_1.JPG,2977,477,3188,842,1.0
C1_P04_N3_S3_1.JPG,2768,502,2973,833,1.0
C1_P04_N3_S3_1.JPG,2951,1162,3156,1489,1.0
C1_P04_N3_S3_1.JPG,199,483,394,806,1.0
C1_P04_N3_S3_1.JPG,2746,1177,2944,1497,1.0
C1_P04_N3_S3_1.JPG,2567,500,2766,831,1.0
C1_P04_N3_S3_1.JPG,416,493,612,810,1.0
C1_P04_N3_S3_1.JPG,2350,497,2551,828,1.0
C1_P04_N3_S3_1.JPG,1907,1117,2120,1500,1.0
C1_P04_N3_S3_1.JPG,1262,1124,1474,1500,1.0
C1_P04_N3_S3_1.JPG,859,1162,1053,1493,1.0
C1_P04_N3_S3_1.JPG,645,1165,840,1485,1.0
C1_P04_N3_S3_1.JPG,443,1156,633,1479,1.0
C1_P04_N3_S3_1.JPG,39,1145,231,1468,1.0
C1_P04_N3_S3_1.JPG,2744,1822,2950,2140,1.0
C1_P04_N3_S3_1.JPG,2536,1822,2740,2144,1.0
C1_P04_N3_S3_1.JPG,2323,1825,2527,2150,1.0
C1_P04_N3_S3_1.JPG,1894,1812,2110,2154,1.0
C1_P04_N3_S3_1.JPG,2118,1823,2317,2150,1.0
C1_P04_N3_S3_1.JPG,2951,1814,3137,2124,1.0
C1_P04_N3_S3_1.JPG,1781,1120,1994,1498,0.9814769625663757
C3_P03_N3_S3_1.JPG,1220,114,1483,563,1.0
C3_P03_N3_S3_1.JPG,594,179,867,569,1.0
C3_P03_N3_S3_1.JPG,897,174,1162,572,1.0
C3_P03_N3_S3_1.JPG,2510,208,2770,579,1.0
C3_P03_N3_S3_1.JPG,2001,1024,2246,1396,1.0
C3_P03_N3_S3_1.JPG,2267,216,2509,559,1.0
C3_P03_N3_S3_1.JPG,1754,1042,1987,1388,1.0
C3_P03_N3_S3_1.JPG,1527,1836,1790,2201,1.0
C3_P03_N3_S3_1.JPG,1140,1831,1428,2213,1.0
C3_P03_N3_S3_1.JPG,1488,1029,1747,1398,1.0
C3_P03_N3_S3_1.JPG,856,1761,1151,2217,1.0
C3_P03_N3_S3_1.JPG,612,1762,895,2220,1.0
C3_P03_N3_S3_1.JPG,344,1785,628,2228,1.0
C3_P03_N3_S3_1.JPG,1224,1029,1495,1401,1.0
C3_P03_N3_S3_1.JPG,82,1796,363,2239,1.0
C3_P03_N3_S3_1.JPG,2014,212,2269,578,1.0
C3_P03_N3_S3_1.JPG,3015,1816,3241,2130,1.0
C3_P03_N3_S3_1.JPG,957,1030,1220,1402,1.0
C3_P03_N3_S3_1.JPG,306,181,577,556,1.0
C3_P03_N3_S3_1.JPG,2770,1818,2997,2137,1.0
C3_P03_N3_S3_1.JPG,633,1043,886,1408,1.0
C3_P03_N3_S3_1.JPG,2535,1820,2755,2141,1.0
C3_P03_N3_S3_1.JPG,1756,215,2001,568,1.0
C3_P03_N3_S3_1.JPG,2272,1749,2516,2154,1.0
C3_P03_N3_S3_1.JPG,345,1032,605,1409,1.0
C3_P03_N3_S3_1.JPG,2029,1750,2277,2161,1.0
C3_P03_N3_S3_1.JPG,1775,1765,2030,2189,1.0
C3_P03_N3_S3_1.JPG,38,957,332,1399,1.0
C3_P03_N3_S3_1.JPG,1492,198,1762,581,1.0
C3_P03_N3_S3_1.JPG,3254,948,3509,1362,1.0
C3_P03_N3_S3_1.JPG,2998,1013,3233,1365,1.0
C3_P03_N3_S3_1.JPG,40,173,313,554,1.0
C3_P03_N3_S3_1.JPG,3251,1810,3467,2130,1.0
C3_P03_N3_S3_1.JPG,2771,1021,3006,1378,1.0
C3_P03_N3_S3_1.JPG,2521,973,2759,1387,1.0
C3_P03_N3_S3_1.JPG,3258,151,3522,564,1.0
C3_P03_N3_S3_1.JPG,2258,979,2505,1396,1.0
C3_P03_N3_S3_1.JPG,3013,143,3277,572,1.0
C3_P03_N3_S3_1.JPG,2756,212,3021,579,1.0
C3_P06_N1_S3_2.JPG,3020,366,3256,736,1.0
C3_P06_N1_S3_2.JPG,3286,356,3533,734,1.0
C3_P06_N1_S3_2.JPG,3571,339,3823,727,1.0
C3_P06_N1_S3_2.JPG,2736,390,2962,742,1.0
C3_P06_N1_S3_2.JPG,291,492,492,821,1.0
C3_P06_N1_S3_2.JPG,3584,1674,3824,2141,1.0
C3_P06_N1_S3_2.JPG,3333,1677,3586,2130,1.0
C3_P06_N1_S3_2.JPG,3617,966,3864,1435,1.0
C3_P06_N1_S3_2.JPG,3017,1671,3242,2130,1.0
C3_P06_N1_S3_2.JPG,2770,1709,2988,2125,1.0
C3_P06_N1_S3_2.JPG,3312,991,3570,1443,1.0
C3_P06_N1_S3_2.JPG,2232,1689,2486,2122,1.0
C3_P06_N1_S3_2.JPG,2544,1718,2756,2112,1.0
C3_P06_N1_S3_2.JPG,3075,999,3288,1418,1.0
C3_P06_N1_S3_2.JPG,1979,1697,2236,2108,1.0
C3_P06_N1_S3_2.JPG,2772,997,3003,1440,1.0
C3_P06_N1_S3_2.JPG,1730,1705,1977,2105,1.0
C3_P06_N1_S3_2.JPG,1488,1705,1720,2098,1.0
C3_P06_N1_S3_2.JPG,1239,1714,1469,2091,1.0
C3_P06_N1_S3_2.JPG,2237,1007,2457,1441,1.0
C3_P06_N1_S3_2.JPG,1000,1707,1244,2100,1.0
C3_P06_N1_S3_2.JPG,746,1707,998,2103,1.0
C3_P06_N1_S3_2.JPG,1962,1021,2159,1426,1.0
C3_P06_N1_S3_2.JPG,532,1703,761,2080,1.0
C3_P06_N1_S3_2.JPG,1741,1031,1941,1430,1.0
C3_P06_N1_S3_2.JPG,289,1701,539,2090,1.0
C3_P06_N1_S3_2.JPG,2461,390,2698,770,1.0
C3_P06_N1_S3_2.JPG,2211,400,2447,775,1.0
C3_P06_N1_S3_2.JPG,1954,407,2188,785,1.0
C3_P06_N1_S3_2.JPG,1694,409,1927,786,1.0
C3_P06_N1_S3_2.JPG,1454,437,1667,780,1.0
C3_P06_N1_S3_2.JPG,1220,1050,1456,1453,1.0
C3_P06_N1_S3_2.JPG,1467,1044,1706,1449,1.0
C3_P06_N1_S3_2.JPG,1215,452,1435,795,1.0
C3_P06_N1_S3_2.JPG,977,1061,1214,1451,1.0
C3_P06_N1_S3_2.JPG,746,1054,980,1453,1.0
C3_P06_N1_S3_2.JPG,298,1072,519,1472,1.0
C3_P06_N1_S3_2.JPG,533,1070,760,1458,1.0
C3_P06_N1_S3_2.JPG,743,469,958,795,1.0
C3_P06_N1_S3_2.JPG,978,457,1190,800,1.0
C3_P06_N1_S3_2.JPG,2505,1013,2720,1444,1.0
C3_P06_N1_S3_2.JPG,515,478,730,810,1.0
C1_P12_N1_S3_1.JPG,1917,293,2185,740,1.0
C1_P12_N1_S3_1.JPG,1380,977,1638,1415,1.0
C1_P12_N1_S3_1.JPG,1648,985,1913,1410,1.0
C1_P12_N1_S3_1.JPG,830,1012,1078,1410,1.0
C1_P12_N1_S3_1.JPG,1917,998,2176,1398,1.0
C1_P12_N1_S3_1.JPG,1908,1780,2163,2181,1.0
C1_P12_N1_S3_1.JPG,1628,1758,1911,2172,1.0
C1_P12_N1_S3_1.JPG,1092,982,1360,1420,1.0
C1_P12_N1_S3_1.JPG,815,1775,1085,2184,1.0
C1_P12_N1_S3_1.JPG,537,1774,802,2186,1.0
C1_P12_N1_S3_1.JPG,226,1776,490,2179,1.0
C1_P12_N1_S3_1.JPG,1356,1745,1609,2168,1.0
C1_P12_N1_S3_1.JPG,1356,215,1627,668,0.9999998807907104
C1_P12_N1_S3_1.JPG,249,995,491,1422,0.9999998807907104
C1_P12_N1_S3_1.JPG,515,195,795,664,0.9999997615814209
C1_P12_N1_S3_1.JPG,1107,240,1384,725,0.9999979734420776
C1_P12_N1_S3_1.JPG,1102,1696,1375,2168,0.9999969005584717
C1_P12_N1_S3_1.JPG,527,966,802,1370,0.999993085861206
C1_P12_N1_S3_1.JPG,221,177,495,568,0.9999927282333374
C1_P12_N1_S3_1.JPG,819,198,1111,720,0.9999502897262573
C3_P01_N2_S3_2.JPG,452,332,751,788,1.0
C3_P01_N2_S3_2.JPG,1030,325,1326,788,1.0
C3_P01_N2_S3_2.JPG,1539,305,1783,804,1.0
C3_P01_N2_S3_2.JPG,1758,305,2010,815,1.0
C3_P01_N2_S3_2.JPG,744,328,1046,787,1.0
C3_P01_N2_S3_2.JPG,1043,1200,1331,1637,1.0
C3_P01_N2_S3_2.JPG,1818,1990,2091,2379,1.0
C3_P01_N2_S3_2.JPG,2081,1949,2351,2383,1.0
C3_P01_N2_S3_2.JPG,784,1205,1063,1632,1.0
C3_P01_N2_S3_2.JPG,1562,1987,1825,2382,1.0
C3_P01_N2_S3_2.JPG,1323,1999,1576,2356,1.0
C3_P01_N2_S3_2.JPG,1058,1984,1327,2364,1.0
C3_P01_N2_S3_2.JPG,516,1199,792,1622,1.0
C3_P01_N2_S3_2.JPG,799,1937,1077,2344,1.0
C3_P01_N2_S3_2.JPG,2217,322,2471,815,1.0
C3_P01_N2_S3_2.JPG,184,339,481,784,1.0
C3_P01_N2_S3_2.JPG,251,1204,527,1625,1.0
C3_P01_N2_S3_2.JPG,541,1957,802,2347,1.0
C3_P01_N2_S3_2.JPG,287,1889,557,2339,1.0
C3_P01_N2_S3_2.JPG,1306,307,1555,804,1.0
C3_P01_N2_S3_2.JPG,1998,316,2238,819,1.0
C3_P01_N2_S3_2.JPG,1339,1156,1603,1638,1.0
C3_P01_N2_S3_2.JPG,2176,1220,2450,1641,1.0
C3_P01_N2_S3_2.JPG,1626,1209,1904,1631,1.0
C3_P01_N2_S3_2.JPG,1892,1220,2164,1647,1.0
C1_P05_N2_S4_2.JPG,110,243,343,558,1.0
C1_P05_N2_S4_2.JPG,338,240,577,571,1.0
C1_P05_N2_S4_2.JPG,2239,257,2444,570,1.0
C1_P05_N2_S4_2.JPG,2442,233,2646,570,1.0
C1_P05_N2_S4_2.JPG,2643,265,2847,577,1.0
C1_P05_N2_S4_2.JPG,2032,1445,2233,1763,1.0
C1_P05_N2_S4_2.JPG,589,802,796,1181,1.0
C1_P05_N2_S4_2.JPG,1611,1426,1818,1764,1.0
C1_P05_N2_S4_2.JPG,1402,1441,1604,1761,1.0
C1_P05_N2_S4_2.JPG,359,802,567,1172,1.0
C1_P05_N2_S4_2.JPG,984,1440,1197,1762,1.0
C1_P05_N2_S4_2.JPG,781,1438,989,1769,1.0
C1_P05_N2_S4_2.JPG,136,802,342,1175,1.0
C1_P05_N2_S4_2.JPG,565,1429,778,1769,1.0
C1_P05_N2_S4_2.JPG,356,1415,559,1764,1.0
C1_P05_N2_S4_2.JPG,149,1405,354,1761,1.0
C1_P05_N2_S4_2.JPG,2022,246,2233,568,1.0
C1_P05_N2_S4_2.JPG,2847,1411,3045,1740,1.0
C1_P05_N2_S4_2.JPG,2630,1423,2832,1744,1.0
C1_P05_N2_S4_2.JPG,2223,1442,2425,1757,1.0
C1_P05_N2_S4_2.JPG,2427,1431,2627,1746,1.0
C1_P05_N2_S4_2.JPG,2226,857,2426,1172,1.0
C1_P05_N2_S4_2.JPG,2030,851,2228,1170,1.0
C1_P05_N2_S4_2.JPG,1640,840,1839,1168,1.0
C1_P05_N2_S4_2.JPG,1618,247,1840,582,1.0
C1_P05_N2_S4_2.JPG,999,838,1221,1190,1.0
C1_P05_N2_S4_2.JPG,1399,254,1629,582,1.0
C1_P05_N2_S4_2.JPG,783,243,1024,573,1.0
C1_P05_N2_S4_2.JPG,1003,245,1230,561,1.0
C1_P05_N2_S4_2.JPG,571,239,809,565,1.0
C1_P05_N2_S4_2.JPG,2853,242,3074,576,1.0
C1_P05_N2_S4_2.JPG,2211,2015,2426,2358,1.0
C1_P05_N2_S4_2.JPG,2622,2024,2833,2354,1.0
C1_P05_N2_S4_2.JPG,2420,1999,2604,2339,1.0
C1_P05_N2_S4_2.JPG,2009,2021,2213,2349,1.0
C1_P05_N2_S4_2.JPG,1620,2018,1823,2351,1.0
C1_P05_N2_S4_2.JPG,1396,2005,1630,2363,1.0
C1_P05_N2_S4_2.JPG,2853,868,3061,1181,1.0
C1_P05_N2_S4_2.JPG,987,2013,1199,2362,1.0
C1_P05_N2_S4_2.JPG,771,2020,989,2356,1.0
C1_P05_N2_S4_2.JPG,2636,860,2838,1178,1.0
C1_P05_N2_S4_2.JPG,545,2012,769,2361,1.0
C1_P05_N2_S4_2.JPG,2436,864,2638,1176,1.0
C1_P05_N2_S4_2.JPG,354,1994,552,2346,1.0
C1_P05_N2_S4_2.JPG,151,1989,358,2351,1.0
C1_P05_N2_S4_2.JPG,2841,2025,3043,2342,1.0
C1_P05_N2_S4_2.JPG,1420,853,1623,1171,1.0
C1_P05_N2_S4_2.JPG,797,862,1001,1188,1.0
C1_P12_N1_S5_1.JPG,264,495,419,763,1.0
C1_P12_N1_S5_1.JPG,436,503,599,780,1.0
C1_P12_N1_S5_1.JPG,954,495,1123,766,1.0
C1_P12_N1_S5_1.JPG,798,1441,951,1703,1.0
C1_P12_N1_S5_1.JPG,965,1439,1122,1693,1.0
C1_P12_N1_S5_1.JPG,600,508,781,777,1.0
C1_P12_N1_S5_1.JPG,779,502,955,771,1.0
C1_P12_N1_S5_1.JPG,1125,1440,1283,1680,1.0
C1_P12_N1_S5_1.JPG,449,1457,607,1691,1.0
C1_P12_N1_S5_1.JPG,616,1426,781,1700,1.0
C1_P12_N1_S5_1.JPG,1123,1895,1295,2177,1.0
C1_P12_N1_S5_1.JPG,784,1898,955,2182,1.0
C1_P12_N1_S5_1.JPG,261,1437,427,1688,1.0
C1_P12_N1_S5_1.JPG,1119,516,1279,772,1.0
C1_P12_N1_S5_1.JPG,1119,968,1292,1274,1.0
C1_P12_N1_S5_1.JPG,112,513,261,786,1.0
C1_P12_N1_S5_1.JPG,623,971,776,1232,1.0
C1_P12_N1_S5_1.JPG,953,33,1122,337,1.0
C1_P12_N1_S5_1.JPG,772,970,935,1223,1.0
C1_P12_N1_S5_1.JPG,438,974,609,1221,1.0
C1_P12_N1_S5_1.JPG,264,964,426,1220,1.0
C1_P12_N1_S5_1.JPG,275,1929,442,2199,1.0
C1_P12_N1_S5_1.JPG,953,1893,1124,2176,0.9999998807907104
C1_P12_N1_S5_1.JPG,105,1447,251,1710,0.9999998807907104
C1_P12_N1_S5_1.JPG,448,1932,621,2193,0.9999998807907104
C1_P12_N1_S5_1.JPG,93,957,248,1216,0.9999998807907104
C1_P12_N1_S5_1.JPG,1126,37,1295,329,0.9999997615814209
C1_P12_N1_S5_1.JPG,782,34,953,347,0.9999997615814209
C1_P12_N1_S5_1.JPG,625,1896,792,2182,0.9999996423721313
C1_P12_N1_S5_1.JPG,87,1928,255,2204,0.9999980926513672
C1_P12_N1_S5_1.JPG,611,25,778,347,0.9999949932098389
C1_P12_N1_S5_1.JPG,442,29,623,352,0.999993085861206
C1_P12_N1_S5_1.JPG,71,4,246,313,0.9999887943267822
C4_P04_N4_S2_1.JPG,1594,196,1842,555,1.0
C4_P04_N4_S2_1.JPG,180,700,422,1047,1.0
C4_P04_N4_S2_1.JPG,423,708,680,1055,1.0
C4_P04_N4_S2_1.JPG,689,668,913,1041,1.0
C4_P04_N4_S2_1.JPG,1125,702,1365,1064,1.0
C4_P04_N4_S2_1.JPG,2291,706,2529,1059,1.0
C4_P04_N4_S2_1.JPG,2082,187,2332,550,1.0
C4_P04_N4_S2_1.JPG,2321,200,2572,550,1.0
C4_P04_N4_S2_1.JPG,1366,201,1607,545,1.0
C4_P04_N4_S2_1.JPG,903,144,1139,539,1.0
C4_P04_N4_S2_1.JPG,1137,108,1383,533,1.0
C4_P04_N4_S2_1.JPG,407,161,661,535,1.0
C4_P04_N4_S2_1.JPG,653,128,910,540,1.0
C4_P04_N4_S2_1.JPG,182,133,436,541,1.0
C4_P04_N4_S2_1.JPG,2060,656,2301,1057,1.0
C4_P04_N4_S2_1.JPG,1832,706,2077,1058,1.0
C4_P04_N4_S2_1.JPG,1597,682,1826,1047,1.0
C4_P04_N4_S2_1.JPG,1360,681,1594,1039,1.0
C4_P04_N4_S2_1.JPG,902,702,1136,1061,1.0
C4_P08_N2_S2_1.JPG,137,264,361,607,1.0
C4_P08_N2_S2_1.JPG,820,282,1052,618,1.0
C4_P08_N2_S2_1.JPG,755,919,985,1249,1.0
C4_P08_N2_S2_1.JPG,973,921,1204,1255,1.0
C4_P08_N2_S2_1.JPG,535,916,762,1242,1.0
C4_P08_N2_S2_1.JPG,600,280,816,610,1.0
C4_P08_N2_S2_1.JPG,310,913,528,1237,1.0
C4_P08_N2_S2_1.JPG,2565,315,2777,641,1.0
C4_P08_N2_S2_1.JPG,2348,308,2569,649,1.0
C4_P08_N2_S2_1.JPG,2145,307,2362,643,1.0
C4_P08_N2_S2_1.JPG,375,278,606,612,1.0
C4_P08_N2_S2_1.JPG,92,908,312,1232,1.0
C4_P08_N2_S2_1.JPG,1932,299,2146,638,1.0
C4_P08_N2_S2_1.JPG,1495,301,1722,635,1.0
C4_P08_N2_S2_1.JPG,1271,295,1500,636,1.0
C4_P08_N2_S2_1.JPG,1050,285,1271,632,1.0
C4_P08_N2_S2_1.JPG,1713,305,1934,643,1.0
C4_P08_N2_S2_1.JPG,2503,950,2726,1273,1.0
C4_P08_N2_S2_1.JPG,2283,934,2505,1271,1.0
C4_P08_N2_S2_1.JPG,2073,954,2286,1280,1.0
C4_P08_N2_S2_1.JPG,1849,936,2077,1265,1.0
C4_P08_N2_S2_1.JPG,1620,939,1845,1269,1.0
C4_P08_N2_S2_1.JPG,1413,944,1639,1271,1.0
C4_P08_N2_S2_1.JPG,1205,934,1430,1260,1.0
C2_P03_N2_S3_1.JPG,1377,142,1591,582,1.0
C2_P03_N2_S3_1.JPG,1956,141,2170,593,1.0
C2_P03_N2_S3_1.JPG,878,143,1155,566,1.0
C2_P03_N2_S3_1.JPG,1133,150,1409,576,1.0
C2_P03_N2_S3_1.JPG,1568,145,1780,583,1.0
C2_P03_N2_S3_1.JPG,1764,146,1978,583,1.0
C2_P03_N2_S3_1.JPG,1911,811,2163,1183,1.0
C2_P03_N2_S3_1.JPG,1407,804,1665,1186,1.0
C2_P03_N2_S3_1.JPG,1651,803,1897,1180,1.0
C2_P03_N2_S3_1.JPG,637,149,884,550,1.0
C2_P03_N2_S3_1.JPG,395,143,650,570,1.0
C2_P03_N2_S3_1.JPG,898,795,1157,1187,1.0
C2_P03_N2_S3_1.JPG,1152,791,1407,1177,1.0
